Province,District,Dengue_Cases,Month,Year,Date,City,Temp_Max_Mean,Temp_Min_Mean,Temp_Mean,Precipitation,Rain_Sum,Humidity_Proxy,Windspeed_Max,Latitude,Longitude,Temp_Mean_lag1,Temp_Mean_lag2,Temp_Mean_lag3,Temp_Mean_lag4,Rain_Sum_lag1,Rain_Sum_lag2,Rain_Sum_lag3,Rain_Sum_lag4,Humidity_Proxy_lag1,Humidity_Proxy_lag2,Humidity_Proxy_lag3,Humidity_Proxy_lag4,Rain_roll3,Temp_roll3,Month_sin,Month_cos,Cases_log,Risk_Label
Northern,Kilinochchi,2,11,2021,2021-11-01,Jaffna,27.64,25.19333333333333,26.32,549.2,549.2,2.8666666666666667,23.4,9.700005,80.0,27.351612903225806,28.396666666666665,28.48709677419355,28.816129032258065,348.3,106.1,44.4,71.3,3.690967741935484,4.929333333333333,5.011290322580645,5.204193548387098,334.53333333333336,27.356093189964156,-0.5000000000000004,0.8660254037844384,1.0986122886681098,0
Northern,Kilinochchi,10,12,2021,2021-12-01,Jaffna,27.61290322580645,25.029032258064515,26.351612903225806,66.8,66.8,4.105161290322581,22.648387096774197,9.700005,80.0,26.32,27.351612903225806,28.396666666666665,28.48709677419355,549.2,348.3,106.1,44.4,2.8666666666666667,3.690967741935484,4.929333333333333,5.011290322580645,321.43333333333334,26.67440860215054,-2.4492935982947064e-16,1.0,2.3978952727983707,0
North Western,Kurunegala,121,5,2019,2019-05-01,Kurunegala,31.30322580645161,24.68387096774193,27.358064516129037,44.7,44.7,4.511935483870968,18.31290322580645,7.5,80.399994,28.17,28.25483870967742,26.2,25.32258064516129,117.5,15.2,103.9,3.4,4.59,5.441935483870967,4.226071428571428,4.406451612903226,59.13333333333333,27.92763440860215,0.49999999999999994,-0.8660254037844387,4.804021044733257,0
North Western,Kurunegala,134,6,2019,2019-06-01,Kurunegala,30.383333333333333,24.55,26.876666666666665,109.3,109.3,4.060666666666666,20.936666666666667,7.5,80.399994,27.358064516129037,28.17,28.25483870967742,26.2,44.7,117.5,15.2,103.9,4.511935483870968,4.59,5.441935483870967,4.226071428571428,90.5,27.468243727598566,1.2246467991473532e-16,-1.0,4.90527477843843,0
North Western,Kurunegala,259,7,2019,2019-07-01,Kurunegala,30.348387096774196,24.212903225806453,26.654838709677417,91.1,91.1,4.277741935483871,19.68387096774193,7.5,80.399994,26.876666666666665,27.358064516129037,28.17,28.25483870967742,109.3,44.7,117.5,15.2,4.060666666666666,4.511935483870968,4.59,5.441935483870967,81.7,26.963189964157706,-0.4999999999999997,-0.8660254037844388,5.560681631015528,1
North Western,Kurunegala,263,8,2019,2019-08-01,Kurunegala,28.57741935483871,23.461290322580645,25.37741935483871,238.3,238.3,3.302258064516129,19.39354838709677,7.5,80.399994,26.654838709677417,26.876666666666665,27.358064516129037,28.17,91.1,109.3,44.7,117.5,4.277741935483871,4.060666666666666,4.511935483870968,4.59,146.23333333333335,26.302974910394266,-0.8660254037844385,-0.5000000000000004,5.575949103146316,1
North Western,Kurunegala,195,9,2019,2019-09-01,Kurunegala,29.14333333333333,23.293333333333333,25.58333333333333,163.0,163.0,3.753333333333333,16.013333333333335,7.5,80.399994,25.37741935483871,26.654838709677417,26.876666666666665,27.358064516129037,238.3,91.1,109.3,44.7,3.302258064516129,4.277741935483871,4.060666666666666,4.511935483870968,164.13333333333333,25.87186379928315,-1.0,-1.8369701987210297e-16,5.278114659230517,1
North Western,Kurunegala,350,10,2019,2019-10-01,Kurunegala,28.635483870967743,22.293548387096774,24.787096774193547,576.0,576.0,2.954516129032258,9.858064516129032,7.5,80.399994,25.58333333333333,25.37741935483871,26.654838709677417,26.876666666666665,163.0,238.3,91.1,109.3,3.753333333333333,3.302258064516129,4.277741935483871,4.060666666666666,325.76666666666665,25.249283154121866,-0.8660254037844386,0.5000000000000001,5.860786223465865,1
North Western,Kurunegala,612,11,2019,2019-11-01,Kurunegala,29.646666666666665,22.4,25.51333333333333,164.2,164.2,3.5676666666666668,10.003333333333334,7.5,80.399994,24.787096774193547,25.58333333333333,25.37741935483871,26.654838709677417,576.0,163.0,238.3,91.1,2.954516129032258,3.753333333333333,3.302258064516129,4.277741935483871,301.06666666666666,25.29458781362007,-0.5000000000000004,0.8660254037844384,6.418364935936212,1
North Western,Kurunegala,655,12,2019,2019-12-01,Kurunegala,28.851612903225806,22.796774193548387,25.293548387096774,137.9,137.9,3.2158064516129032,14.36451612903226,7.5,80.399994,25.51333333333333,24.787096774193547,25.58333333333333,25.37741935483871,164.2,576.0,163.0,238.3,3.5676666666666668,2.954516129032258,3.753333333333333,3.302258064516129,292.7,25.197992831541217,-2.4492935982947064e-16,1.0,6.486160788944089,1
North Western,Kurunegala,421,1,2020,2020-01-01,Kurunegala,30.40322580645161,22.161290322580644,25.925806451612903,2.4,2.4,4.4712903225806455,15.035483870967743,7.5,80.399994,25.293548387096774,25.51333333333333,24.787096774193547,25.58333333333333,137.9,164.2,576.0,163.0,3.2158064516129032,3.5676666666666668,2.954516129032258,3.753333333333333,101.5,25.57756272401433,0.49999999999999994,0.8660254037844387,6.045005314036012,1
North Western,Kurunegala,174,2,2020,2020-02-01,Kurunegala,32.47931034482759,23.144827586206898,27.25862068965517,1.3,1.3,5.442068965517241,17.313793103448276,7.5,80.399994,25.925806451612903,25.293548387096774,25.51333333333333,24.787096774193547,2.4,137.9,164.2,576.0,4.4712903225806455,3.2158064516129032,3.5676666666666668,2.954516129032258,47.199999999999996,26.159325176121616,0.8660254037844386,0.5000000000000001,5.1647859739235145,1
North Western,Kurunegala,55,3,2020,2020-03-01,Kurunegala,34.770967741935486,24.148387096774197,29.0,15.7,15.7,5.465806451612903,10.861290322580643,7.5,80.399994,27.25862068965517,25.925806451612903,25.293548387096774,25.51333333333333,1.3,2.4,137.9,164.2,5.442068965517241,4.4712903225806455,3.2158064516129032,3.5676666666666668,6.466666666666666,27.394809047089357,1.0,6.123233995736766e-17,4.02535169073515,0
North Western,Kurunegala,7,4,2020,2020-04-01,Kurunegala,33.36,23.94,27.956666666666667,109.6,109.6,4.831,9.573333333333332,7.5,80.399994,29.0,27.25862068965517,25.925806451612903,25.293548387096774,15.7,1.3,2.4,137.9,5.465806451612903,5.442068965517241,4.4712903225806455,3.2158064516129032,42.199999999999996,28.07176245210728,0.8660254037844387,-0.4999999999999998,2.0794415416798357,0
North Western,Kurunegala,18,5,2020,2020-05-01,Kurunegala,30.36774193548387,24.31935483870968,26.751612903225805,192.9,192.9,3.5851612903225805,15.448387096774193,7.5,80.399994,27.956666666666667,29.0,27.25862068965517,25.925806451612903,109.6,15.7,1.3,2.4,4.831,5.465806451612903,5.442068965517241,4.4712903225806455,106.06666666666666,27.902759856630823,0.49999999999999994,-0.8660254037844387,2.9444389791664403,0
North Western,Kurunegala,62,6,2020,2020-06-01,Kurunegala,29.67,24.196666666666665,26.38,143.3,143.3,3.859333333333333,18.05666666666667,7.5,80.399994,26.751612903225805,27.956666666666667,29.0,27.25862068965517,192.9,109.6,15.7,1.3,3.5851612903225805,4.831,5.465806451612903,5.442068965517241,148.60000000000002,27.029426523297488,1.2246467991473532e-16,-1.0,4.143134726391533,0
North Western,Kurunegala,57,7,2020,2020-07-01,Kurunegala,29.26129032258065,23.62258064516129,25.83870967741936,177.2,177.2,3.533548387096774,16.970967741935485,7.5,80.399994,26.38,26.751612903225805,27.956666666666667,29.0,143.3,192.9,109.6,15.7,3.859333333333333,3.5851612903225805,4.831,5.465806451612903,171.13333333333333,26.323440860215054,-0.4999999999999997,-0.8660254037844388,4.060443010546419,0
North Western,Kurunegala,69,8,2020,2020-08-01,Kurunegala,29.096774193548388,23.55483870967742,25.80322580645161,137.9,137.9,3.9406451612903215,17.86774193548387,7.5,80.399994,25.83870967741936,26.38,26.751612903225805,27.956666666666667,177.2,143.3,192.9,109.6,3.533548387096774,3.859333333333333,3.5851612903225805,4.831,152.8,26.007311827956993,-0.8660254037844385,-0.5000000000000004,4.248495242049359,0
North Western,Kurunegala,30,9,2020,2020-09-01,Kurunegala,27.83,23.07333333333333,24.83,268.8,268.8,2.933666666666667,17.533333333333335,7.5,80.399994,25.80322580645161,25.83870967741936,26.38,26.751612903225805,137.9,177.2,143.3,192.9,3.9406451612903215,3.533548387096774,3.859333333333333,3.5851612903225805,194.63333333333335,25.49064516129032,-1.0,-1.8369701987210297e-16,3.4339872044851463,0
North Western,Kurunegala,34,10,2020,2020-10-01,Kurunegala,28.661290322580644,22.90322580645161,25.32258064516129,106.6,106.6,3.731612903225807,16.822580645161292,7.5,80.399994,24.83,25.80322580645161,25.83870967741936,26.38,268.8,137.9,177.2,143.3,2.933666666666667,3.9406451612903215,3.533548387096774,3.859333333333333,171.10000000000002,25.318602150537632,-0.8660254037844386,0.5000000000000001,3.5553480614894135,0
North Western,Kurunegala,11,11,2020,2020-11-01,Kurunegala,29.28,22.55666666666667,25.33333333333333,334.9,334.9,3.2883333333333336,10.4,7.5,80.399994,25.32258064516129,24.83,25.80322580645161,25.83870967741936,106.6,268.8,137.9,177.2,3.731612903225807,2.933666666666667,3.9406451612903215,3.533548387096774,236.76666666666668,25.16197132616487,-0.5000000000000004,0.8660254037844384,2.4849066497880004,0
North Western,Kurunegala,31,12,2020,2020-12-01,Kurunegala,27.97741935483871,21.806451612903224,24.60322580645161,218.6,218.6,3.013225806451613,12.938709677419356,7.5,80.399994,25.33333333333333,25.32258064516129,24.83,25.80322580645161,334.9,106.6,268.8,137.9,3.2883333333333336,3.731612903225807,2.933666666666667,3.9406451612903215,220.03333333333333,25.08637992831541,-2.4492935982947064e-16,1.0,3.4657359027997265,0
North Western,Kurunegala,53,1,2021,2021-01-01,Kurunegala,28.15806451612903,21.83225806451613,24.60967741935484,231.0,231.0,3.084838709677419,11.53225806451613,7.5,80.399994,24.60322580645161,25.33333333333333,25.32258064516129,24.83,218.6,334.9,106.6,268.8,3.013225806451613,3.2883333333333336,3.731612903225807,2.933666666666667,261.5,24.84874551971326,0.49999999999999994,0.8660254037844387,3.9889840465642745,0
North Western,Kurunegala,65,2,2021,2021-02-01,Kurunegala,30.392857142857142,22.14642857142857,25.9,6.9,6.9,4.629285714285714,14.510714285714286,7.5,80.399994,24.60967741935484,24.60322580645161,25.33333333333333,25.32258064516129,231.0,218.6,334.9,106.6,3.084838709677419,3.013225806451613,3.2883333333333336,3.731612903225807,152.16666666666666,25.03763440860215,0.8660254037844386,0.5000000000000001,4.189654742026425,0
North Western,Kurunegala,153,3,2021,2021-03-01,Kurunegala,31.93870967741936,22.69032258064516,26.76129032258065,88.1,88.1,4.5364516129032255,10.6,7.5,80.399994,25.9,24.60967741935484,24.60322580645161,25.33333333333333,6.9,231.0,218.6,334.9,4.629285714285714,3.084838709677419,3.013225806451613,3.2883333333333336,108.66666666666667,25.756989247311832,1.0,6.123233995736766e-17,5.0369526024136295,0
North Western,Kurunegala,124,4,2021,2021-04-01,Kurunegala,31.063333333333333,23.15,26.59,118.5,118.5,4.418,11.796666666666669,7.5,80.399994,26.76129032258065,25.9,24.60967741935484,24.60322580645161,88.1,6.9,231.0,218.6,4.5364516129032255,4.629285714285714,3.084838709677419,3.013225806451613,71.16666666666667,26.41709677419355,0.8660254037844387,-0.4999999999999998,4.8283137373023015,0
North Western,Kurunegala,74,5,2021,2021-05-01,Kurunegala,29.37741935483871,23.796774193548387,25.983870967741936,374.0,374.0,3.474838709677419,14.187096774193549,7.5,80.399994,26.59,26.76129032258065,25.9,24.60967741935484,118.5,88.1,6.9,231.0,4.418,4.5364516129032255,4.629285714285714,3.084838709677419,193.53333333333333,26.445053763440864,0.49999999999999994,-0.8660254037844387,4.31748811353631,0
North Western,Kurunegala,179,6,2021,2021-06-01,Kurunegala,28.576666666666664,23.476666666666667,25.55,134.4,134.4,3.665,17.540000000000003,7.5,80.399994,25.983870967741936,26.59,26.76129032258065,25.9,374.0,118.5,88.1,6.9,3.474838709677419,4.418,4.5364516129032255,4.629285714285714,208.96666666666667,26.041290322580647,1.2246467991473532e-16,-1.0,5.19295685089021,1
North Western,Kurunegala,222,7,2021,2021-07-01,Kurunegala,28.68064516129032,23.51935483870968,25.529032258064515,156.8,156.8,3.650967741935484,18.94516129032258,7.5,80.399994,25.55,25.983870967741936,26.59,26.76129032258065,134.4,374.0,118.5,88.1,3.665,3.474838709677419,4.418,4.5364516129032255,221.73333333333335,25.68763440860215,-0.4999999999999997,-0.8660254037844388,5.407171771460119,1
North Western,Kurunegala,93,8,2021,2021-08-01,Kurunegala,28.22903225806452,23.09354838709677,25.206451612903223,146.9,146.9,3.488064516129032,18.03548387096774,7.5,80.399994,25.529032258064515,25.55,25.983870967741936,26.59,156.8,134.4,374.0,118.5,3.650967741935484,3.665,3.474838709677419,4.418,146.03333333333333,25.42849462365591,-0.8660254037844385,-0.5000000000000004,4.543294782270004,0
North Western,Kurunegala,52,9,2021,2021-09-01,Kurunegala,28.766666666666666,23.43,25.53333333333333,113.0,113.0,3.629333333333333,17.533333333333335,7.5,80.399994,25.206451612903223,25.529032258064515,25.55,25.983870967741936,146.9,156.8,134.4,374.0,3.488064516129032,3.650967741935484,3.665,3.474838709677419,138.9,25.42293906810036,-1.0,-1.8369701987210297e-16,3.970291913552122,0
North Western,Kurunegala,139,10,2021,2021-10-01,Kurunegala,28.574193548387097,22.80322580645161,25.083870967741937,328.6,328.6,3.1716129032258062,13.82258064516129,7.5,80.399994,25.53333333333333,25.206451612903223,25.529032258064515,25.55,113.0,146.9,156.8,134.4,3.629333333333333,3.488064516129032,3.650967741935484,3.665,196.16666666666666,25.27455197132616,-0.8660254037844386,0.5000000000000001,4.941642422609304,0
North Western,Kurunegala,262,11,2021,2021-11-01,Kurunegala,27.85,22.48,24.476666666666667,553.6,553.6,2.6446666666666667,11.686666666666667,7.5,80.399994,25.083870967741937,25.53333333333333,25.206451612903223,25.529032258064515,328.6,113.0,146.9,156.8,3.1716129032258062,3.629333333333333,3.488064516129032,3.650967741935484,331.73333333333335,25.031290322580645,-0.5000000000000004,0.8660254037844384,5.572154032177765,1
North Western,Kurunegala,412,12,2021,2021-12-01,Kurunegala,29.24516129032258,22.148387096774197,25.31290322580645,34.4,34.4,3.78,13.383870967741936,7.5,80.399994,24.476666666666667,25.083870967741937,25.53333333333333,25.206451612903223,553.6,328.6,113.0,146.9,2.6446666666666667,3.1716129032258062,3.629333333333333,3.488064516129032,305.53333333333336,24.957813620071686,-2.4492935982947064e-16,1.0,6.023447592961033,1
Northern,Mannar,6,5,2019,2019-05-01,Mannar,31.864516129032257,27.91290322580645,29.570967741935487,4.7,4.7,5.992580645161291,30.60967741935484,8.900002,80.0,29.39,28.79032258064516,27.089285714285715,25.396774193548385,74.7,3.2,27.0,1.4,5.136,5.995161290322581,4.696428571428571,4.443225806451613,27.533333333333335,29.25043010752688,0.49999999999999994,-0.8660254037844387,1.9459101490553132,0
Northern,Mannar,3,6,2019,2019-06-01,Mannar,31.43,27.85,29.33,9.8,9.8,5.698333333333333,33.33,8.900002,80.0,29.570967741935487,29.39,28.79032258064516,27.089285714285715,4.7,74.7,3.2,27.0,5.992580645161291,5.136,5.995161290322581,4.696428571428571,29.733333333333334,29.430322580645164,1.2246467991473532e-16,-1.0,1.3862943611198906,0
Northern,Mannar,1,7,2019,2019-07-01,Mannar,30.793548387096774,27.164516129032258,28.67096774193548,33.0,33.0,5.3825806451612905,31.12903225806452,8.900002,80.0,29.33,29.570967741935487,29.39,28.79032258064516,9.8,4.7,74.7,3.2,5.698333333333333,5.992580645161291,5.136,5.995161290322581,15.833333333333334,29.190645161290323,-0.4999999999999997,-0.8660254037844388,0.6931471805599453,0
Northern,Mannar,2,8,2019,2019-08-01,Mannar,29.896774193548385,26.61935483870968,28.003225806451614,86.4,86.4,4.911935483870968,33.41612903225806,8.900002,80.0,28.67096774193548,29.33,29.570967741935487,29.39,33.0,9.8,4.7,74.7,5.3825806451612905,5.698333333333333,5.992580645161291,5.136,43.06666666666666,28.668064516129032,-0.8660254037844385,-0.5000000000000004,1.0986122886681098,0
Northern,Mannar,1,9,2019,2019-09-01,Mannar,29.99,26.1,27.78,96.3,96.3,4.789,28.26,8.900002,80.0,28.003225806451614,28.67096774193548,29.33,29.570967741935487,86.4,33.0,9.8,4.7,4.911935483870968,5.3825806451612905,5.698333333333333,5.992580645161291,71.89999999999999,28.151397849462366,-1.0,-1.8369701987210297e-16,0.6931471805599453,0
Northern,Mannar,22,10,2019,2019-10-01,Mannar,29.05806451612903,24.90322580645161,26.716129032258067,361.8,361.8,3.4048387096774198,16.003225806451614,8.900002,80.0,27.78,28.003225806451614,28.67096774193548,29.33,96.3,86.4,33.0,9.8,4.789,4.911935483870968,5.3825806451612905,5.698333333333333,181.5,27.49978494623656,-0.8660254037844386,0.5000000000000001,3.1354942159291497,0
Northern,Mannar,40,11,2019,2019-11-01,Mannar,29.11,24.8,26.72,155.6,155.6,3.615666666666667,18.0,8.900002,80.0,26.716129032258067,27.78,28.003225806451614,28.67096774193548,361.8,96.3,86.4,33.0,3.4048387096774198,4.789,4.911935483870968,5.3825806451612905,204.5666666666667,27.07204301075269,-0.5000000000000004,0.8660254037844384,3.713572066704308,0
Northern,Mannar,130,12,2019,2019-12-01,Mannar,28.1,24.46451612903226,26.0258064516129,214.6,214.6,3.2496774193548386,21.651612903225807,8.900002,80.0,26.72,26.716129032258067,27.78,28.003225806451614,155.6,361.8,96.3,86.4,3.615666666666667,3.4048387096774198,4.789,4.911935483870968,244.0,26.48731182795699,-2.4492935982947064e-16,1.0,4.875197323201151,0
Northern,Mannar,90,1,2020,2020-01-01,Mannar,28.958064516129035,24.01290322580645,26.23225806451613,7.3,7.3,4.437741935483871,20.596774193548388,8.900002,80.0,26.0258064516129,26.72,26.716129032258067,27.78,214.6,155.6,361.8,96.3,3.2496774193548386,3.615666666666667,3.4048387096774198,4.789,125.83333333333333,26.326021505376342,0.49999999999999994,0.8660254037844387,4.51085950651685,0
Northern,Mannar,25,2,2020,2020-02-01,Mannar,30.555172413793105,24.2,27.00344827586207,5.7,5.7,5.405172413793103,23.144827586206898,8.900002,80.0,26.23225806451613,26.0258064516129,26.72,26.716129032258067,7.3,214.6,155.6,361.8,4.437741935483871,3.2496774193548386,3.615666666666667,3.4048387096774198,75.86666666666666,26.42050426399703,0.8660254037844386,0.5000000000000001,3.258096538021482,0
Northern,Mannar,2,3,2020,2020-03-01,Mannar,31.88064516129032,25.067741935483877,28.325806451612905,8.6,8.6,5.758387096774193,19.425806451612903,8.900002,80.0,27.00344827586207,26.23225806451613,26.0258064516129,26.72,5.7,7.3,214.6,155.6,5.405172413793103,4.437741935483871,3.2496774193548386,3.615666666666667,7.2,27.1871709306637,1.0,6.123233995736766e-17,1.0986122886681098,0
Northern,Mannar,1,4,2020,2020-04-01,Mannar,32.74,26.736666666666668,29.473333333333336,34.8,34.8,5.475,16.913333333333334,8.900002,80.0,28.325806451612905,27.00344827586207,26.23225806451613,26.0258064516129,8.6,5.7,7.3,214.6,5.758387096774193,5.405172413793103,4.437741935483871,3.2496774193548386,16.366666666666664,28.26752935360277,0.8660254037844387,-0.4999999999999998,0.6931471805599453,0
Northern,Mannar,1,5,2020,2020-05-01,Mannar,31.40322580645161,27.61290322580645,29.306451612903224,62.1,62.1,4.844516129032258,23.654838709677417,8.900002,80.0,29.473333333333336,28.325806451612905,27.00344827586207,26.23225806451613,34.8,8.6,5.7,7.3,5.475,5.758387096774193,5.405172413793103,4.437741935483871,35.166666666666664,29.03519713261649,0.49999999999999994,-0.8660254037844387,0.6931471805599453,0
Northern,Mannar,3,6,2020,2020-06-01,Mannar,31.16333333333333,27.55,29.00333333333333,32.0,32.0,5.297,30.14,8.900002,80.0,29.306451612903224,29.473333333333336,28.325806451612905,27.00344827586207,62.1,34.8,8.6,5.7,4.844516129032258,5.475,5.758387096774193,5.405172413793103,42.96666666666667,29.261039426523297,1.2246467991473532e-16,-1.0,1.3862943611198906,0
Northern,Mannar,8,7,2020,2020-07-01,Mannar,30.39354838709677,26.9,28.274193548387096,58.6,58.6,4.7464516129032255,27.200000000000003,8.900002,80.0,29.00333333333333,29.306451612903224,29.473333333333336,28.325806451612905,32.0,62.1,34.8,8.6,5.297,4.844516129032258,5.475,5.758387096774193,50.9,28.86132616487455,-0.4999999999999997,-0.8660254037844388,2.1972245773362196,0
Northern,Mannar,3,8,2020,2020-08-01,Mannar,30.351612903225806,26.687096774193545,28.200000000000003,39.4,39.4,5.252258064516129,30.325806451612905,8.900002,80.0,28.274193548387096,29.00333333333333,29.306451612903224,29.473333333333336,58.6,32.0,62.1,34.8,4.7464516129032255,5.297,4.844516129032258,5.475,43.333333333333336,28.492508960573474,-0.8660254037844385,-0.5000000000000004,1.3862943611198906,0
Northern,Mannar,1,9,2020,2020-09-01,Mannar,29.296666666666667,26.313333333333333,27.59333333333333,91.3,91.3,4.474333333333333,31.136666666666667,8.900002,80.0,28.200000000000003,28.274193548387096,29.00333333333333,29.306451612903224,39.4,58.6,32.0,62.1,5.252258064516129,4.7464516129032255,5.297,4.844516129032258,63.1,28.022508960573475,-1.0,-1.8369701987210297e-16,0.6931471805599453,0
Northern,Mannar,0,10,2020,2020-10-01,Mannar,30.467741935483872,26.43870967741936,28.16774193548387,34.1,34.1,5.141612903225807,25.88387096774193,8.900002,80.0,27.59333333333333,28.200000000000003,28.274193548387096,29.00333333333333,91.3,39.4,58.6,32.0,4.474333333333333,5.252258064516129,4.7464516129032255,5.297,54.93333333333333,27.987025089605737,-0.8660254037844386,0.5000000000000001,0.0,0
Northern,Mannar,0,11,2020,2020-11-01,Mannar,29.03666666666667,25.03,26.74,199.0,199.0,3.299,19.95,8.900002,80.0,28.16774193548387,27.59333333333333,28.200000000000003,28.274193548387096,34.1,91.3,39.4,58.6,5.141612903225807,4.474333333333333,5.252258064516129,4.7464516129032255,108.13333333333333,27.50035842293907,-0.5000000000000004,0.8660254037844384,0.0,0
Northern,Mannar,3,12,2020,2020-12-01,Mannar,27.116129032258065,24.11935483870968,25.458064516129035,326.4,326.4,2.7948387096774194,22.95483870967742,8.900002,80.0,26.74,28.16774193548387,27.59333333333333,28.200000000000003,199.0,34.1,91.3,39.4,3.299,5.141612903225807,4.474333333333333,5.252258064516129,186.5,26.78860215053763,-2.4492935982947064e-16,1.0,1.3862943611198906,0
Northern,Mannar,5,1,2021,2021-01-01,Mannar,27.69677419354839,23.951612903225808,25.48064516129032,322.4,322.4,3.1938709677419355,20.10967741935484,8.900002,80.0,25.458064516129035,26.74,28.16774193548387,27.59333333333333,326.4,199.0,34.1,91.3,2.7948387096774194,3.299,5.141612903225807,4.474333333333333,282.59999999999997,25.89290322580645,0.49999999999999994,0.8660254037844387,1.791759469228055,0
Northern,Mannar,4,2,2021,2021-02-01,Mannar,28.317857142857143,23.53214285714285,25.67142857142857,16.1,16.1,4.6832142857142856,21.36428571428572,8.900002,80.0,25.48064516129032,25.458064516129035,26.74,28.16774193548387,322.4,326.4,199.0,34.1,3.1938709677419355,2.7948387096774194,3.299,5.141612903225807,221.6333333333333,25.536712749615976,0.8660254037844386,0.5000000000000001,1.6094379124341003,0
Northern,Mannar,5,3,2021,2021-03-01,Mannar,30.86774193548387,25.05483870967742,27.703225806451613,17.2,17.2,5.201290322580645,18.76129032258065,8.900002,80.0,25.67142857142857,25.48064516129032,25.458064516129035,26.74,16.1,322.4,326.4,199.0,4.6832142857142856,3.1938709677419355,2.7948387096774194,3.299,118.56666666666665,26.285099846390167,1.0,6.123233995736766e-17,1.791759469228055,0
Northern,Mannar,6,4,2021,2021-04-01,Mannar,30.89333333333333,26.396666666666665,28.44333333333333,64.3,64.3,5.0616666666666665,19.86,8.900002,80.0,27.703225806451613,25.67142857142857,25.48064516129032,25.458064516129035,17.2,16.1,322.4,326.4,5.201290322580645,4.6832142857142856,3.1938709677419355,2.7948387096774194,32.53333333333331,27.272662570404506,0.8660254037844387,-0.4999999999999998,1.9459101490553132,0
Northern,Mannar,1,5,2021,2021-05-01,Mannar,30.25483870967742,26.81290322580645,28.345161290322583,114.5,114.5,4.578064516129031,25.758064516129032,8.900002,80.0,28.44333333333333,27.703225806451613,25.67142857142857,25.48064516129032,64.3,17.2,16.1,322.4,5.0616666666666665,5.201290322580645,4.6832142857142856,3.1938709677419355,65.33333333333331,28.16390681003584,0.49999999999999994,-0.8660254037844387,0.6931471805599453,0
Northern,Mannar,1,6,2021,2021-06-01,Mannar,30.476666666666667,27.15333333333333,28.55666666666667,45.5,45.5,5.322666666666667,30.456666666666667,8.900002,80.0,28.345161290322583,28.44333333333333,27.703225806451613,25.67142857142857,114.5,64.3,17.2,16.1,4.578064516129031,5.0616666666666665,5.201290322580645,4.6832142857142856,74.76666666666664,28.448387096774194,1.2246467991473532e-16,-1.0,0.6931471805599453,0
Northern,Mannar,1,7,2021,2021-07-01,Mannar,30.503225806451614,27.05483870967742,28.429032258064517,56.900000000000006,56.900000000000006,5.164516129032258,30.951612903225808,8.900002,80.0,28.55666666666667,28.345161290322583,28.44333333333333,27.703225806451613,45.5,114.5,64.3,17.2,5.322666666666667,4.578064516129031,5.0616666666666665,5.201290322580645,72.29999999999998,28.44362007168459,-0.4999999999999997,-0.8660254037844388,0.6931471805599453,0
Northern,Mannar,1,8,2021,2021-08-01,Mannar,30.296774193548387,26.62903225806452,28.05483870967742,18.0,18.0,4.978064516129032,28.770967741935483,8.900002,80.0,28.429032258064517,28.55666666666667,28.345161290322583,28.44333333333333,56.900000000000006,45.5,114.5,64.3,5.164516129032258,5.322666666666667,4.578064516129031,5.0616666666666665,40.13333333333332,28.346845878136204,-0.8660254037844385,-0.5000000000000004,0.6931471805599453,0
Northern,Mannar,0,9,2021,2021-09-01,Mannar,30.48333333333333,26.58,28.21,77.5,77.5,5.056,28.7,8.900002,80.0,28.05483870967742,28.429032258064517,28.55666666666667,28.345161290322583,18.0,56.900000000000006,45.5,114.5,4.978064516129032,5.164516129032258,5.322666666666667,4.578064516129031,50.79999999999998,28.231290322580644,-1.0,-1.8369701987210297e-16,0.0,0
Northern,Mannar,3,10,2021,2021-10-01,Mannar,28.85483870967742,25.41935483870968,27.041935483870965,284.5,284.5,3.737741935483871,22.461290322580645,8.900002,80.0,28.21,28.05483870967742,28.429032258064517,28.55666666666667,77.5,18.0,56.900000000000006,45.5,5.056,4.978064516129032,5.164516129032258,5.322666666666667,126.66666666666664,27.768924731182796,-0.8660254037844386,0.5000000000000001,1.3862943611198906,0
Northern,Mannar,27,11,2021,2021-11-01,Mannar,27.96,24.886666666666667,26.186666666666667,388.5,388.5,2.9253333333333336,20.91333333333333,8.900002,80.0,27.041935483870965,28.21,28.05483870967742,28.429032258064517,284.5,77.5,18.0,56.900000000000006,3.737741935483871,5.056,4.978064516129032,5.164516129032258,250.16666666666666,27.14620071684588,-0.5000000000000004,0.8660254037844384,3.332204510175204,0
Northern,Mannar,284,12,2021,2021-12-01,Mannar,28.32903225806452,24.21935483870968,26.083870967741937,52.3,52.3,3.855161290322581,19.57741935483871,8.900002,80.0,26.186666666666667,27.041935483870965,28.21,28.05483870967742,388.5,284.5,77.5,18.0,2.9253333333333336,3.737741935483871,5.056,4.978064516129032,241.76666666666665,26.437491039426522,-2.4492935982947064e-16,1.0,5.652489180268651,1
Central,Matale,30,5,2019,2019-05-01,Matale,31.35483870967742,23.996774193548383,27.03548387096774,27.6,27.6,4.78483870967742,17.606451612903225,7.5999985,80.600006,27.316666666666663,26.348387096774196,24.610714285714288,23.41935483870968,144.2,17.4,156.4,9.7,4.563999999999999,5.137741935483871,3.704285714285714,3.625483870967742,63.06666666666666,26.900179211469535,0.49999999999999994,-0.8660254037844387,3.4339872044851463,0
