Province,District,Dengue_Cases,Month,Year,Date,City,Temp_Max_Mean,Temp_Min_Mean,Temp_Mean,Precipitation,Rain_Sum,Humidity_Proxy,Windspeed_Max,Latitude,Longitude
Northern,Kilinochchi,13,9,2019,2019-09-01,Jaffna,29.823333333333334,26.529999999999998,28.06,121.2,121.2,4.821666666666667,30.503333333333334,9.700005,80.0
Northern,Kilinochchi,22,10,2019,2019-10-01,Jaffna,28.76451612903226,25.55483870967742,27.15806451612903,294.8,294.8,3.6535483870967744,18.31935483870968,9.700005,80.0
Northern,Kilinochchi,99,11,2019,2019-11-01,Jaffna,28.446666666666665,25.529999999999998,26.986666666666668,187.6,187.6,3.728333333333333,21.323333333333334,9.700005,80.0
Northern,Kilinochchi,141,12,2019,2019-12-01,Jaffna,27.387096774193548,25.129032258064516,26.258064516129032,246.0,246.0,3.560967741935484,25.90967741935484,9.700005,80.0
Northern,Mannar,27,1,2019,2019-01-01,Mannar,28.003225806451614,23.312903225806455,25.396774193548385,1.4,1.4,4.443225806451613,22.603225806451615,8.900002,80.0
Northern,Mannar,16,2,2019,2019-02-01,Mannar,30.017857142857142,24.675,27.089285714285715,27.0,27.0,4.696428571428571,20.707142857142856,8.900002,80.0
Northern,Mannar,14,3,2019,2019-03-01,Mannar,32.49354838709677,25.41290322580645,28.79032258064516,3.2,3.2,5.995161290322581,20.896774193548385,8.900002,80.0
Northern,Mannar,9,4,2019,2019-04-01,Mannar,32.026666666666664,27.14333333333333,29.39,74.7,74.7,5.136,16.576666666666668,8.900002,80.0
Northern,Mannar,6,5,2019,2019-05-01,Mannar,31.864516129032257,27.91290322580645,29.570967741935487,4.7,4.7,5.992580645161291,30.60967741935484,8.900002,80.0
Northern,Mannar,3,6,2019,2019-06-01,Mannar,31.43,27.85,29.33,9.8,9.8,5.698333333333333,33.33,8.900002,80.0
Northern,Mannar,1,7,2019,2019-07-01,Mannar,30.793548387096774,27.164516129032258,28.67096774193548,33.0,33.0,5.3825806451612905,31.129032258064516,8.900002,80.0
Northern,Mannar,2,8,2019,2019-08-01,Mannar,29.896774193548385,26.61935483870968,28.003225806451614,86.4,86.4,4.911935483870968,33.41612903225806,8.900002,80.0
Northern,Mannar,1,9,2019,2019-09-01,Mannar,29.990000000000002,26.1,27.779999999999998,96.3,96.3,4.789,28.259999999999998,8.900002,80.0
Northern,Mannar,22,10,2019,2019-10-01,Mannar,29.05806451612903,24.903225806451612,26.716129032258067,361.8,361.8,3.4048387096774193,16.003225806451614,8.900002,80.0
Northern,Mannar,40,11,2019,2019-11-01,Mannar,29.11,24.8,26.720000000000002,155.6,155.6,3.615666666666667,18.0,8.900002,80.0
Northern,Mannar,130,12,2019,2019-12-01,Mannar,28.1,24.46451612903226,26.0258064516129,214.6,214.6,3.2496774193548386,21.651612903225807,8.900002,80.0
Northern,Mulativu,47,1,2019,2019-01-01,Jaffna,26.893548387096775,24.23225806451613,25.467741935483872,0.2,0.2,4.791935483870968,25.309677419354838,9.700005,80.0
Northern,Mulativu,31,2,2019,2019-02-01,Jaffna,28.946428571428573,25.482142857142858,27.071428571428573,13.9,13.9,4.886428571428572,23.364285714285717,9.700005,80.0
Northern,Mulativu,12,3,2019,2019-03-01,Jaffna,31.08709677419355,26.34193548387097,28.403225806451612,1.2999999999999998,1.2999999999999998,5.809677419354839,21.63225806451613,9.700005,80.0
Northern,Mulativu,3,4,2019,2019-04-01,Jaffna,32.32333333333334,27.716666666666665,29.84,17.4,17.4,5.540666666666667,18.873333333333335,9.700005,80.0
Northern,Mulativu,10,5,2019,2019-05-01,Jaffna,32.05161290322581,28.458064516129035,29.929032258064513,1.6,1.6,6.176451612903226,33.78387096774193,9.700005,80.0
Northern,Mulativu,1,6,2019,2019-06-01,Jaffna,31.583333333333332,28.55666666666667,29.8,5.8,5.8,5.924333333333333,36.11333333333334,9.700005,80.0
Northern,Mulativu,10,7,2019,2019-07-01,Jaffna,30.638709677419353,27.309677419354838,28.858064516129033,52.8,52.8,5.190322580645161,32.248387096774195,9.700005,80.0
Northern,Mulativu,7,8,2019,2019-08-01,Jaffna,30.103225806451615,27.229032258064517,28.45483870967742,71.7,71.7,4.993870967741936,35.303225806451614,9.700005,80.0
Northern,Mulativu,1,9,2019,2019-09-01,Jaffna,29.823333333333334,26.529999999999998,28.06,121.2,121.2,4.821666666666667,30.503333333333334,9.700005,80.0
Northern,Mulativu,18,10,2019,2019-10-01,Jaffna,28.76451612903226,25.55483870967742,27.15806451612903,294.8,294.8,3.6535483870967744,18.31935483870968,9.700005,80.0
Northern,Mulativu,56,11,2019,2019-11-01,Jaffna,28.446666666666665,25.529999999999998,26.986666666666668,187.6,187.6,3.728333333333333,21.323333333333334,9.700005,80.0
Northern,Mulativu,72,12,2019,2019-12-01,Jaffna,27.387096774193548,25.129032258064516,26.258064516129032,246.0,246.0,3.560967741935484,25.90967741935484,9.700005,80.0
Northern,Vavuniya,41,1,2019,2019-01-01,Jaffna,26.893548387096775,24.23225806451613,25.467741935483872,0.2,0.2,4.791935483870968,25.309677419354838,9.700005,80.0
Northern,Vavuniya,44,2,2019,2019-02-01,Jaffna,28.946428571428573,25.482142857142858,27.071428571428573,13.9,13.9,4.886428571428572,23.364285714285717,9.700005,80.0
Northern,Vavuniya,57,3,2019,2019-03-01,Jaffna,31.08709677419355,26.34193548387097,28.403225806451612,1.2999999999999998,1.2999999999999998,5.809677419354839,21.63225806451613,9.700005,80.0
Northern,Vavuniya,16,4,2019,2019-04-01,Jaffna,32.32333333333334,27.716666666666665,29.84,17.4,17.4,5.540666666666667,18.873333333333335,9.700005,80.0
Northern,Vavuniya,15,5,2019,2019-05-01,Jaffna,32.05161290322581,28.458064516129035,29.929032258064513,1.6,1.6,6.176451612903226,33.78387096774193,9.700005,80.0
Northern,Vavuniya,11,6,2019,2019-06-01,Jaffna,31.583333333333332,28.55666666666667,29.8,5.8,5.8,5.924333333333333,36.11333333333334,9.700005,80.0
Northern,Vavuniya,17,7,2019,2019-07-01,Jaffna,30.638709677419353,27.309677419354838,28.858064516129033,52.8,52.8,5.190322580645161,32.248387096774195,9.700005,80.0
Northern,Vavuniya,15,8,2019,2019-08-01,Jaffna,30.103225806451615,27.229032258064517,28.45483870967742,71.7,71.7,4.993870967741936,35.303225806451614,9.700005,80.0
Northern,Vavuniya,28,9,2019,2019-09-01,Jaffna,29.823333333333334,26.529999999999998,28.06,121.2,121.2,4.821666666666667,30.503333333333334,9.700005,80.0
Northern,Vavuniya,60,10,2019,2019-10-01,Jaffna,28.76451612903226,25.55483870967742,27.15806451612903,294.8,294.8,3.6535483870967744,18.31935483870968,9.700005,80.0
Northern,Vavuniya,262,11,2019,2019-11-01,Jaffna,28.446666666666665,25.529999999999998,26.986666666666668,187.6,187.6,3.728333333333333,21.323333333333334,9.700005,80.0
Northern,Vavuniya,306,12,2019,2019-12-01,Jaffna,27.387096774193548,25.129032258064516,26.258064516129032,246.0,246.0,3.560967741935484,25.90967741935484,9.700005,80.0
Sabaragamuwa,Kegalle,150,1,2019,2019-01-01,Kandy,26.203225806451613,18.799999999999997,22.316129032258065,6.4,6.4,3.5335483870967743,11.061290322580644,7.300003,80.600006
Sabaragamuwa,Kegalle,98,2,2019,2019-02-01,Kandy,27.025000000000002,20.37142857142857,23.364285714285717,256.59999999999997,256.59999999999997,3.588214285714286,9.667857142857143,7.300003,80.600006
Sabaragamuwa,Kegalle,109,3,2019,2019-03-01,Kandy,29.593548387096774,19.75483870967742,24.651612903225807,42.7,42.7,4.800645161290323,7.967741935483871,7.300003,80.600006
Sabaragamuwa,Kegalle,90,4,2019,2019-04-01,Kandy,29.93,22.243333333333332,25.746666666666666,198.70000000000002,198.70000000000002,4.275,6.803333333333333,7.300003,80.600006
Sabaragamuwa,Kegalle,114,5,2019,2019-05-01,Kandy,29.048387096774192,21.751612903225805,25.106451612903225,42.3,42.3,4.166129032258064,13.241935483870968,7.300003,80.600006
Sabaragamuwa,Kegalle,171,6,2019,2019-06-01,Kandy,28.633333333333333,22.790000000000003,25.1,65.8,65.8,3.891,17.540000000000003,7.300003,80.600006
Sabaragamuwa,Kegalle,215,7,2019,2019-07-01,Kandy,28.66774193548387,21.53548387096774,24.67096774193548,112.3,112.3,4.056129032258064,16.293548387096774,7.300003,80.600006
Sabaragamuwa,Kegalle,258,8,2019,2019-08-01,Kandy,26.758064516129032,21.629032258064516,23.648387096774194,147.8,147.8,3.1796774193548383,16.519354838709678,7.300003,80.600006
Sabaragamuwa,Kegalle,317,9,2019,2019-09-01,Kandy,27.366666666666667,21.28666666666667,23.82,183.8,183.8,3.5589999999999997,13.023333333333333,7.300003,80.600006
Sabaragamuwa,Kegalle,332,10,2019,2019-10-01,Kandy,26.26451612903226,20.629032258064516,22.96451612903226,744.9,744.9,2.838709677419355,7.603225806451612,7.300003,80.600006
Sabaragamuwa,Kegalle,494,11,2019,2019-11-01,Kandy,26.846666666666668,20.44333333333333,23.336666666666666,245.9,245.9,3.3233333333333333,7.793333333333334,7.300003,80.600006
Sabaragamuwa,Kegalle,368,12,2019,2019-12-01,Kandy,25.980645161290322,20.519354838709678,22.848387096774193,157.0,157.0,2.732258064516129,9.52258064516129,7.300003,80.600006
Sabaragamuwa,Ratnapura,177,1,2019,2019-01-01,Ratnapura,29.948387096774194,21.225806451612904,25.44516129032258,76.6,76.6,4.1658064516129025,7.774193548387097,6.800003,80.30002
Sabaragamuwa,Ratnapura,165,2,2019,2019-02-01,Ratnapura,29.939285714285713,22.12142857142857,25.717857142857145,204.5,204.5,3.9828571428571427,7.914285714285714,6.800003,80.30002
Sabaragamuwa,Ratnapura,210,3,2019,2019-03-01,Ratnapura,31.009677419354837,21.65806451612903,26.24516129032258,89.1,89.1,4.647096774193549,8.051612903225806,6.800003,80.30002
Sabaragamuwa,Ratnapura,176,4,2019,2019-04-01,Ratnapura,30.84333333333333,23.34333333333333,26.709999999999997,175.1,175.1,4.086,10.2,6.800003,80.30002
Sabaragamuwa,Ratnapura,235,5,2019,2019-05-01,Ratnapura,29.212903225806453,23.793548387096774,26.093548387096774,147.7,147.7,3.536774193548387,13.141935483870967,6.800003,80.30002
Sabaragamuwa,Ratnapura,347,6,2019,2019-06-01,Ratnapura,28.763333333333332,23.883333333333333,25.823333333333334,237.6,237.6,3.2463333333333333,16.743333333333332,6.800003,80.30002
Sabaragamuwa,Ratnapura,354,7,2019,2019-07-01,Ratnapura,28.603225806451615,22.983870967741936,25.43548387096774,184.2,184.2,3.549032258064516,16.51290322580645,6.800003,80.30002
Sabaragamuwa,Ratnapura,439,8,2019,2019-08-01,Ratnapura,27.683870967741935,23.08709677419355,24.81935483870968,334.5,334.5,2.8106451612903225,15.361290322580645,6.800003,80.30002
Sabaragamuwa,Ratnapura,415,9,2019,2019-09-01,Ratnapura,27.94333333333333,22.776666666666664,24.853333333333335,303.2,303.2,3.1046666666666667,11.99,6.800003,80.30002
Sabaragamuwa,Ratnapura,425,10,2019,2019-10-01,Ratnapura,28.09032258064516,22.193548387096776,24.654838709677417,552.9,552.9,2.8970967741935483,10.251612903225807,6.800003,80.30002
Sabaragamuwa,Ratnapura,687,11,2019,2019-11-01,Ratnapura,28.876666666666665,22.146666666666665,25.12,330.6,330.6,3.376333333333333,7.91,6.800003,80.30002
Sabaragamuwa,Ratnapura,456,12,2019,2019-12-01,Ratnapura,28.906451612903226,22.06451612903226,25.14516129032258,291.2,291.2,3.103548387096774,5.84516129032258,6.800003,80.30002
Southern,Galle,132,1,2019,2019-01-01,Galle,30.135483870967743,23.812903225806455,26.596774193548388,82.2,82.2,4.270967741935484,10.106451612903227,6.0999985,80.20001
Southern,Galle,123,2,2019,2019-02-01,Galle,31.432142857142857,24.50714285714286,27.474999999999998,103.3,103.3,4.5339285714285715,13.971428571428572,6.0999985,80.20001
Southern,Galle,156,3,2019,2019-03-01,Galle,31.370967741935484,24.748387096774195,27.693548387096776,91.7,91.7,4.930322580645162,13.035483870967743,6.0999985,80.20001
Southern,Galle,207,4,2019,2019-04-01,Galle,31.27,25.483333333333334,27.923333333333336,170.0,170.0,4.329666666666666,12.906666666666666,6.0999985,80.20001
Southern,Galle,772,5,2019,2019-05-01,Galle,30.17096774193548,25.951612903225808,27.93548387096774,148.4,148.4,4.030322580645161,19.299999999999997,6.0999985,80.20001
Southern,Galle,1155,6,2019,2019-06-01,Galle,29.726666666666667,26.253333333333334,27.866666666666667,189.2,189.2,3.8713333333333333,23.756666666666668,6.0999985,80.20001
Southern,Galle,1055,7,2019,2019-07-01,Galle,29.403225806451612,25.541935483870965,27.370967741935484,114.0,114.0,4.050322580645162,22.793548387096774,6.0999985,80.20001
Southern,Galle,956,8,2019,2019-08-01,Galle,28.69677419354839,25.219354838709677,26.874193548387098,254.0,254.0,3.4109677419354836,21.94516129032258,6.0999985,80.20001
Southern,Galle,470,9,2019,2019-09-01,Galle,28.65666666666667,25.046666666666667,26.509999999999998,285.7,285.7,3.457666666666667,17.566666666666666,6.0999985,80.20001
Southern,Galle,536,10,2019,2019-10-01,Galle,28.91290322580645,24.503225806451614,26.26451612903226,511.09999999999997,511.09999999999997,3.1632258064516128,13.600000000000001,6.0999985,80.20001
Southern,Galle,993,11,2019,2019-11-01,Galle,29.816666666666666,24.67,26.696666666666665,252.6,252.6,3.627666666666667,13.513333333333332,6.0999985,80.20001
Southern,Galle,823,12,2019,2019-12-01,Galle,29.783870967741933,24.5258064516129,26.787096774193547,202.20000000000002,202.20000000000002,3.452258064516129,15.44516129032258,6.0999985,80.20001
Southern,Hambantota,140,1,2019,2019-01-01,Hambantota,30.148387096774194,23.451612903225808,26.483870967741936,1.1,1.1,4.706129032258065,16.574193548387097,6.2000046,81.20001
Southern,Hambantota,91,2,2019,2019-02-01,Hambantota,30.385714285714283,24.478571428571428,27.0,127.5,127.5,4.573571428571428,18.885714285714283,6.2000046,81.20001
Southern,Hambantota,80,3,2019,2019-03-01,Hambantota,31.432258064516127,24.429032258064513,27.70967741935484,25.5,25.5,5.219032258064516,15.948387096774193,6.2000046,81.20001
Southern,Hambantota,81,4,2019,2019-04-01,Hambantota,31.84,25.59,28.323333333333334,73.4,73.4,4.516333333333334,13.323333333333332,6.2000046,81.20001
Southern,Hambantota,109,5,2019,2019-05-01,Hambantota,31.693548387096776,26.23225806451613,28.516129032258064,37.4,37.4,4.958387096774194,23.316129032258065,6.2000046,81.20001
Southern,Hambantota,124,6,2019,2019-06-01,Hambantota,32.23,26.59,28.826666666666664,33.3,33.3,5.123666666666667,27.903333333333332,6.2000046,81.20001
Southern,Hambantota,272,7,2019,2019-07-01,Hambantota,32.10645161290322,26.04516129032258,28.538709677419355,19.3,19.3,5.282258064516129,26.24838709677419,6.2000046,81.20001
Southern,Hambantota,271,8,2019,2019-08-01,Hambantota,30.461290322580645,25.312903225806455,27.335483870967742,81.6,81.6,4.176129032258065,25.809677419354838,6.2000046,81.20001
Southern,Hambantota,199,9,2019,2019-09-01,Hambantota,29.773333333333333,24.96333333333333,26.92,142.9,142.9,4.022666666666667,20.173333333333336,6.2000046,81.20001
Southern,Hambantota,224,10,2019,2019-10-01,Hambantota,28.583870967741937,24.15806451612903,26.038709677419355,329.3,329.3,3.1267741935483873,13.051612903225807,6.2000046,81.20001
Southern,Hambantota,263,11,2019,2019-11-01,Hambantota,28.813333333333333,24.263333333333332,26.173333333333336,179.7,179.7,3.491,13.79,6.2000046,81.20001
Southern,Hambantota,195,12,2019,2019-12-01,Hambantota,28.44193548387097,24.05483870967742,25.91290322580645,141.5,141.5,3.2641935483870967,17.62258064516129,6.2000046,81.20001
Southern,Matara,219,1,2019,2019-01-01,Matara,29.103225806451615,23.519354838709678,26.07741935483871,82.2,82.2,4.215806451612903,10.106451612903227,6.0,80.399994
Southern,Matara,133,2,2019,2019-02-01,Matara,30.04642857142857,24.34642857142857,26.789285714285715,103.3,103.3,4.406071428571429,13.971428571428572,6.0,80.399994
Southern,Matara,101,3,2019,2019-03-01,Matara,30.33225806451613,24.59032258064516,27.15806451612903,91.7,91.7,4.888064516129032,13.035483870967743,6.0,80.399994
Southern,Matara,106,4,2019,2019-04-01,Matara,30.273333333333333,25.366666666666667,27.55,170.0,170.0,4.2909999999999995,12.906666666666666,6.0,80.399994
Southern,Matara,130,5,2019,2019-05-01,Matara,29.083870967741937,25.629032258064516,27.206451612903226,148.4,148.4,3.9625806451612906,19.299999999999997,6.0,80.399994
Southern,Matara,291,6,2019,2019-06-01,Matara,29.1,25.916666666666668,27.326666666666664,189.2,189.2,3.8706666666666667,23.756666666666668,6.0,80.399994
Southern,Matara,583,7,2019,2019-07-01,Matara,28.79032258064516,25.325806451612905,26.906451612903226,114.0,114.0,4.046451612903225,22.793548387096774,6.0,80.399994
Southern,Matara,717,8,2019,2019-08-01,Matara,28.009677419354837,24.69677419354839,26.16774193548387,254.0,254.0,3.344193548387097,21.94516129032258,6.0,80.399994
Southern,Matara,383,9,2019,2019-09-01,Matara,27.933333333333334,24.62,26.023333333333333,285.7,285.7,3.4486666666666665,17.566666666666666,6.0,80.399994
Southern,Matara,493,10,2019,2019-10-01,Matara,27.97741935483871,24.151612903225807,25.76774193548387,511.09999999999997,511.09999999999997,3.1216129032258064,13.600000000000001,6.0,80.399994
Southern,Matara,543,11,2019,2019-11-01,Matara,28.766666666666666,24.42,26.173333333333336,252.6,252.6,3.5716666666666668,13.513333333333332,6.0,80.399994
Southern,Matara,355,12,2019,2019-12-01,Matara,29.0,24.24516129032258,26.238709677419354,202.20000000000002,202.20000000000002,3.41,15.44516129032258,6.0,80.399994
Uva,Badulla,79,1,2019,2019-01-01,Badulla,24.741935483870968,18.44193548387097,21.241935483870968,18.4,18.4,3.3796774193548385,9.706451612903225,7.0999985,81.100006
Uva,Badulla,68,2,2019,2019-02-01,Badulla,25.582142857142856,19.767857142857142,22.282142857142855,197.5,197.5,3.4764285714285714,11.157142857142857,7.0999985,81.100006
Uva,Badulla,73,3,2019,2019-03-01,Badulla,27.896774193548385,18.822580645161292,23.35483870967742,66.8,66.8,4.667419354838709,9.612903225806452,7.0999985,81.100006
Uva,Badulla,45,4,2019,2019-04-01,Badulla,29.416666666666668,20.903333333333332,24.956666666666667,101.0,101.0,4.278666666666667,8.056666666666667,7.0999985,81.100006
Uva,Badulla,41,5,2019,2019-05-01,Badulla,31.648387096774194,21.799999999999997,26.496774193548386,53.1,53.1,5.0200000000000005,11.548387096774194,7.0999985,81.100006
Uva,Badulla,88,6,2019,2019-06-01,Badulla,32.0,22.65,26.746666666666666,37.7,37.7,5.152333333333333,15.846666666666668,7.0999985,81.100006
Uva,Badulla,113,7,2019,2019-07-01,Badulla,32.11290322580645,21.932258064516127,26.580645161290324,30.900000000000002,30.900000000000002,5.235483870967743,14.070967741935483,7.0999985,81.100006
Uva,Badulla,144,8,2019,2019-08-01,Badulla,30.038709677419355,21.55806451612903,25.16774193548387,99.89999999999999,99.89999999999999,4.180322580645162,15.40967741935484,7.0999985,81.100006
Uva,Badulla,126,9,2019,2019-09-01,Badulla,28.7,21.05,24.383333333333333,151.0,151.0,4.001,12.346666666666666,7.0999985,81.100006
Uva,Badulla,230,10,2019,2019-10-01,Badulla,25.55483870967742,20.093548387096774,22.370967741935484,461.2,461.2,2.7432258064516133,7.474193548387096,7.0999985,81.100006
Uva,Badulla,490,11,2019,2019-11-01,Badulla,25.846666666666668,19.853333333333335,22.533333333333335,193.6,193.6,3.2123333333333335,8.953333333333335,7.0999985,81.100006
Uva,Badulla,425,12,2019,2019-12-01,Badulla,24.648387096774194,19.932258064516127,21.83225806451613,146.5,146.5,2.69,10.95483870967742,7.0999985,81.100006
Uva,Moneragala,60,1,2019,2019-01-01,Badulla,24.741935483870968,18.44193548387097,21.241935483870968,18.4,18.4,3.3796774193548385,9.706451612903225,7.0999985,81.100006
Uva,Moneragala,38,2,2019,2019-02-01,Badulla,25.582142857142856,19.767857142857142,22.282142857142855,197.5,197.5,3.4764285714285714,11.157142857142857,7.0999985,81.100006
Uva,Moneragala,49,3,2019,2019-03-01,Badulla,27.896774193548385,18.822580645161292,23.35483870967742,66.8,66.8,4.667419354838709,9.612903225806452,7.0999985,81.100006
Uva,Moneragala,39,4,2019,2019-04-01,Badulla,29.416666666666668,20.903333333333332,24.956666666666667,101.0,101.0,4.278666666666667,8.056666666666667,7.0999985,81.100006
Uva,Moneragala,29,5,2019,2019-05-01,Badulla,31.648387096774194,21.799999999999997,26.496774193548386,53.1,53.1,5.0200000000000005,11.548387096774194,7.0999985,81.100006
Uva,Moneragala,59,6,2019,2019-06-01,Badulla,32.0,22.65,26.746666666666666,37.7,37.7,5.152333333333333,15.846666666666668,7.0999985,81.100006
Uva,Moneragala,48,7,2019,2019-07-01,Badulla,32.11290322580645,21.932258064516127,26.580645161290324,30.900000000000002,30.900000000000002,5.235483870967743,14.070967741935483,7.0999985,81.100006
Uva,Moneragala,11,8,2019,2019-08-01,Badulla,30.038709677419355,21.55806451612903,25.16774193548387,99.89999999999999,99.89999999999999,4.180322580645162,15.40967741935484,7.0999985,81.100006
Uva,Moneragala,0,9,2019,2019-09-01,Badulla,28.7,21.05,24.383333333333333,151.0,151.0,4.001,12.346666666666666,7.0999985,81.100006
Uva,Moneragala,0,10,2019,2019-10-01,Badulla,25.55483870967742,20.093548387096774,22.370967741935484,461.2,461.2,2.7432258064516133,7.474193548387096,7.0999985,81.100006
Uva,Moneragala,0,11,2019,2019-11-01,Badulla,25.846666666666668,19.853333333333335,22.533333333333335,193.6,193.6,3.2123333333333335,8.953333333333335,7.0999985,81.100006
Uva,Moneragala,0,12,2019,2019-12-01,Badulla,24.648387096774194,19.932258064516127,21.83225806451613,146.5,146.5,2.69,10.95483870967742,7.0999985,81.100006
Western,Colombo,1225,1,2019,2019-01-01,Colombo,31.648387096774194,23.241935483870968,27.051612903225806,30.0,30.0,4.838387096774194,13.609677419354838,7.0,79.899994
Western,Colombo,792,2,2019,2019-02-01,Colombo,31.196428571428573,24.142857142857142,27.2,158.4,158.4,4.2371428571428575,11.174999999999999,7.0,79.899994
Western,Colombo,815,3,2019,2019-03-01,Colombo,32.596774193548384,24.938709677419357,28.322580645161292,66.0,66.0,4.951290322580645,11.619354838709677,7.0,79.899994
Western,Colombo,579,4,2019,2019-04-01,Colombo,31.85666666666667,25.8,28.403333333333332,152.8,152.8,4.303333333333333,12.65,7.0,79.899994
Western,Colombo,866,5,2019,2019-05-01,Colombo,30.129032258064516,25.81935483870968,27.664516129032258,118.8,118.8,3.7096774193548385,15.7,7.0,79.899994
Western,Colombo,1126,6,2019,2019-06-01,Colombo,29.726666666666667,25.93,27.509999999999998,242.0,242.0,3.4223333333333334,18.423333333333336,7.0,79.899994
Western,Colombo,1857,7,2019,2019-07-01,Colombo,29.293548387096774,25.32903225806452,27.07741935483871,157.9,157.9,3.7096774193548385,17.887096774193548,7.0,79.899994
Western,Colombo,1903,8,2019,2019-08-01,Colombo,28.60967741935484,24.780645161290323,26.32903225806452,339.2,339.2,2.9109677419354836,17.306451612903224,7.0,79.899994
Western,Colombo,1462,9,2019,2019-09-01,Colombo,28.673333333333336,24.366666666666667,26.166666666666668,268.9,268.9,3.2096666666666662,13.943333333333333,7.0,79.899994
Western,Colombo,2593,10,2019,2019-10-01,Colombo,28.719354838709677,23.787096774193547,25.774193548387096,516.3,516.3,2.94258064516129,12.338709677419354,7.0,79.899994
Western,Colombo,4217,11,2019,2019-11-01,Colombo,29.743333333333332,23.973333333333336,26.36,326.7,326.7,3.4996666666666667,9.610000000000001,7.0,79.899994
Western,Colombo,3283,12,2019,2019-12-01,Colombo,29.73225806451613,23.80322580645161,26.219354838709677,355.7,355.7,3.2125806451612906,8.880645161290323,7.0,79.899994
Western,Gampaha,724,1,2019,2019-01-01,Gampaha,31.780645161290323,23.041935483870965,26.958064516129035,7.7,7.7,5.105806451612903,16.129032258064516,7.0999985,80.0
Western,Gampaha,466,2,2019,2019-02-01,Gampaha,31.535714285714285,23.917857142857144,27.239285714285717,123.1,123.1,4.3975,12.060714285714285,7.0999985,80.0
Western,Gampaha,511,3,2019,2019-03-01,Gampaha,33.36774193548387,24.725806451612904,28.56451612903226,41.1,41.1,5.134193548387096,11.009677419354839,7.0999985,80.0
Western,Gampaha,429,4,2019,2019-04-01,Gampaha,32.38,25.673333333333336,28.490000000000002,149.5,149.5,4.397333333333333,12.283333333333333,7.0999985,80.0
Western,Gampaha,569,5,2019,2019-05-01,Gampaha,30.387096774193548,25.66774193548387,27.629032258064516,88.0,88.0,3.839677419354839,16.60967741935484,7.0999985,80.0
Western,Gampaha,890,6,2019,2019-06-01,Gampaha,29.86,25.553333333333335,27.290000000000003,214.20000000000002,214.20000000000002,3.45,18.55,7.0999985,80.0
Western,Gampaha,1760,7,2019,2019-07-01,Gampaha,29.470967741935485,25.09032258064516,26.938709677419357,146.1,146.1,3.71,17.89032258064516,7.0999985,80.0
Western,Gampaha,2059,8,2019,2019-08-01,Gampaha,28.65806451612903,24.490322580645163,26.08709677419355,360.40000000000003,360.40000000000003,2.9251612903225808,17.651612903225807,7.0999985,80.0
Western,Gampaha,1515,9,2019,2019-09-01,Gampaha,28.793333333333333,24.12,25.996666666666666,241.1,241.1,3.3089999999999997,14.243333333333334,7.0999985,80.0
Western,Gampaha,2070,10,2019,2019-10-01,Gampaha,28.787096774193547,23.44516129032258,25.603225806451615,579.2,579.2,2.930967741935484,11.858064516129033,7.0999985,80.0
Western,Gampaha,3154,11,2019,2019-11-01,Gampaha,29.903333333333332,23.61,26.27,287.4,287.4,3.5766666666666667,8.976666666666667,7.0999985,80.0
Western,Gampaha,2426,12,2019,2019-12-01,Gampaha,29.79032258064516,23.470967741935485,26.154838709677417,291.7,291.7,3.3096774193548386,10.770967741935483,7.0999985,80.0
Western,Kalutara,372,1,2019,2019-01-01,Kalutara,30.574193548387097,23.52258064516129,26.674193548387095,30.0,30.0,4.553225806451613,13.609677419354838,6.5999985,80.0
Western,Kalutara,202,2,2019,2019-02-01,Kalutara,30.178571428571427,24.207142857142856,26.892857142857142,158.4,158.4,4.101428571428571,11.174999999999999,6.5999985,80.0
Western,Kalutara,250,3,2019,2019-03-01,Kalutara,30.870967741935484,24.548387096774192,27.5258064516129,66.0,66.0,4.730645161290322,11.619354838709677,6.5999985,80.0
Western,Kalutara,219,4,2019,2019-04-01,Kalutara,31.066666666666666,25.62,28.003333333333334,152.8,152.8,4.207666666666666,12.65,6.5999985,80.0
Western,Kalutara,384,5,2019,2019-05-01,Kalutara,29.538709677419355,25.712903225806453,27.451612903225808,118.8,118.8,3.6309677419354838,15.7,6.5999985,80.0
Western,Kalutara,749,6,2019,2019-06-01,Kalutara,29.403333333333332,25.866666666666667,27.403333333333332,242.0,242.0,3.409,18.423333333333336,6.5999985,80.0
Western,Kalutara,1136,7,2019,2019-07-01,Kalutara,29.051612903225806,25.11935483870968,26.967741935483872,157.9,157.9,3.6861290322580644,17.887096774193548,6.5999985,80.0
Western,Kalutara,1095,8,2019,2019-08-01,Kalutara,28.135483870967743,24.63225806451613,26.16774193548387,339.2,339.2,2.900967741935484,17.306451612903224,6.5999985,80.0
Western,Kalutara,737,9,2019,2019-09-01,Kalutara,28.18,24.34333333333333,26.076666666666664,268.9,268.9,3.2016666666666667,13.943333333333333,6.5999985,80.0
Western,Kalutara,988,10,2019,2019-10-01,Kalutara,28.361290322580647,23.793548387096774,25.690322580645162,516.3,516.3,2.9387096774193546,12.338709677419354,6.5999985,80.0
Western,Kalutara,1310,11,2019,2019-11-01,Kalutara,29.063333333333333,23.990000000000002,26.16,326.7,326.7,3.466333333333333,9.610000000000001,6.5999985,80.0
Western,Kalutara,953,12,2019,2019-12-01,Kalutara,29.12258064516129,23.84193548387097,26.083870967741937,355.7,355.7,3.1712903225806452,8.880645161290323,6.5999985,80.0
